,Snapshot ID,Snapshot Date,Checkin Date,Days,Original Price,Discount Price,Discount Code,Available Rooms,Hotel Name,Hotel Stars,DayDiff,WeekDay,DiscountDiff,DiscountPerc
1096,101,8/16/2015 0:00,9/13/2015 0:00,5,1526,1454,1,-1,Courtyard by Marriott New York Manhattan Upper East Side,4,28,Sunday,72,4.718217562
1097,101,8/16/2015 0:00,8/26/2015 0:00,5,1895,1635,1,25,Loews Regency New York Hotel,5,10,Wednesday,260,13.72031662
1098,101,8/16/2015 0:00,09-10-15 0:00,5,3495,2895,1,30,Loews Regency New York Hotel,5,25,Thursday,600,17.16738197
1099,101,8/16/2015 0:00,09-11-15 0:00,5,3495,3195,1,41,Loews Regency New York Hotel,5,26,Friday,300,8.583690987
1100,101,8/16/2015 0:00,09-12-15 0:00,5,3495,3395,1,50,Loews Regency New York Hotel,5,27,Saturday,100,2.861230329
1101,101,8/16/2015 0:00,8/19/2015 0:00,5,3475,3090,1,10,Four Seasons Hotel New York,5,3,Wednesday,385,11.07913669
1102,101,8/16/2015 0:00,8/27/2015 0:00,5,3475,3035,1,10,Four Seasons Hotel New York,5,11,Thursday,440,12.6618705
1103,101,8/16/2015 0:00,09-09-15 0:00,5,6450,5995,1,7,Four Seasons Hotel New York,5,24,Wednesday,455,7.054263566
1104,101,8/16/2015 0:00,8/20/2015 0:00,5,1184,1116,1,-1,Hilton Manhattan East,4,4,Thursday,68,5.743243243
1105,101,8/16/2015 0:00,8/21/2015 0:00,5,1224,1156,1,-1,Hilton Manhattan East,4,5,Friday,68,5.555555556
1106,101,8/16/2015 0:00,8/26/2015 0:00,5,1408,1348,1,-1,Residence Inn by Marriott New York Manhattan Times Square,4,10,Wednesday,60,4.261363636
1107,101,8/16/2015 0:00,8/25/2015 0:00,5,2330,2276,1,35,The Towers at Lotte New York Palace,5,9,Tuesday,54,2.317596567
1108,101,8/16/2015 0:00,8/26/2015 0:00,5,2181,2127,1,35,The Towers at Lotte New York Palace,5,10,Wednesday,54,2.475928473
1109,101,8/16/2015 0:00,09-04-15 0:00,5,1425,1370,1,27,Four Points by Sheraton Long Island City Queensboro Bridge,3,19,Friday,55,3.859649123
1110,101,8/16/2015 0:00,8/26/2015 0:00,5,888,792,1,-1,Hilton Garden Inn New York Long Island City,3,10,Wednesday,96,10.81081081
1111,101,8/16/2015 0:00,8/31/2015 0:00,5,890,833,1,-1,Hilton Garden Inn New York Long Island City,3,15,Monday,57,6.404494382
1112,101,8/16/2015 0:00,9/14/2015 0:00,5,1285,962,1,10,Hyatt Place Flushing LaGuardia Airport,3,29,Monday,323,25.13618677
1113,101,8/16/2015 0:00,8/19/2015 0:00,5,750,610,1,-1,Hilton Newark Airport,4,3,Wednesday,140,18.66666667
1114,101,8/16/2015 0:00,09-09-15 0:00,5,750,670,1,-1,Hilton Newark Airport,4,24,Wednesday,80,10.66666667
1115,101,8/16/2015 0:00,9/16/2015 0:00,5,750,710,1,-1,Hilton Newark Airport,4,31,Wednesday,40,5.333333333
1116,101,8/16/2015 0:00,09-12-15 0:00,5,1534,1425,1,-1,New York LaGuardia Airport Marriott,4,27,Saturday,109,7.105606258
1117,101,8/16/2015 0:00,09-02-15 0:00,5,995,807,1,-1,Newark Liberty International Airport Marriott,4,17,Wednesday,188,18.89447236
1118,101,8/16/2015 0:00,8/20/2015 0:00,5,805,745,1,2,Best Western Plaza Hotel,3,4,Thursday,60,7.453416149
1119,101,8/16/2015 0:00,8/30/2015 0:00,5,851,798,1,-1,Embassy Suites Newark Airport,4,14,Sunday,53,6.227967098
1120,101,8/16/2015 0:00,9/13/2015 0:00,5,803,761,1,-1,Embassy Suites Newark Airport,4,28,Sunday,42,5.230386052
1121,101,8/16/2015 0:00,09-05-15 0:00,5,935,847,1,2,Super 8 Brooklyn   Park Slope Hotel,2,20,Saturday,88,9.411764706
1122,101,8/16/2015 0:00,09-12-15 0:00,5,935,847,1,1,Super 8 Brooklyn   Park Slope Hotel,2,27,Saturday,88,9.411764706
1123,101,8/16/2015 0:00,09-03-15 0:00,5,745,705,1,-1,DoubleTree by Hilton Hotel Newark Airport,4,18,Thursday,40,5.369127517
1124,101,8/16/2015 0:00,8/26/2015 0:00,5,1320,1121,1,351,Sheraton New York Times Square Hotel,4,10,Wednesday,199,15.07575758
1125,101,8/16/2015 0:00,8/28/2015 0:00,5,1355,1304,1,351,Sheraton New York Times Square Hotel,4,12,Friday,51,3.763837638
1126,101,8/16/2015 0:00,8/31/2015 0:00,5,1635,1581,1,375,Sheraton New York Times Square Hotel,4,15,Monday,54,3.302752294
1127,101,8/16/2015 0:00,09-02-15 0:00,5,1845,1541,1,377,Sheraton New York Times Square Hotel,4,17,Wednesday,304,16.47696477
1128,101,8/16/2015 0:00,09-03-15 0:00,5,1835,1770,1,377,Sheraton New York Times Square Hotel,4,18,Thursday,65,3.542234332
1129,101,8/16/2015 0:00,9/19/2015 0:00,5,2119,1981,1,362,Sheraton New York Times Square Hotel,4,34,Saturday,138,6.512505899
1130,101,8/16/2015 0:00,8/28/2015 0:00,5,1845,1735,1,-1,Conrad New York,5,12,Friday,110,5.962059621
1131,101,8/16/2015 0:00,09-04-15 0:00,5,2025,1955,1,-1,Conrad New York,5,19,Friday,70,3.456790123
1132,101,8/16/2015 0:00,8/20/2015 0:00,5,1495,1435,1,-1,Millenium Hilton,4,4,Thursday,60,4.013377926
1133,101,8/16/2015 0:00,09-02-15 0:00,5,1645,1365,1,-1,Millenium Hilton,4,17,Wednesday,280,17.0212766
1134,101,8/16/2015 0:00,8/20/2015 0:00,5,995,915,1,112,The Roosevelt Hotel New York City,4,4,Thursday,80,8.040201005
1135,101,8/16/2015 0:00,8/27/2015 0:00,5,995,915,1,59,The Roosevelt Hotel New York City,4,11,Thursday,80,8.040201005
1136,101,8/16/2015 0:00,09-09-15 0:00,5,1895,1635,1,124,The Roosevelt Hotel New York City,4,24,Wednesday,260,13.72031662
1137,101,8/16/2015 0:00,9/15/2015 0:00,5,2195,1975,1,125,The Roosevelt Hotel New York City,4,30,Tuesday,220,10.02277904
1138,101,8/16/2015 0:00,8/26/2015 0:00,5,1031,939,1,-1,The Lexington New York City Autograph Collection,4,10,Wednesday,92,8.923375364
1139,101,8/16/2015 0:00,09-02-15 0:00,5,1539,1382,1,-1,The Lexington New York City Autograph Collection,4,17,Wednesday,157,10.2014295
1140,101,8/16/2015 0:00,09-06-15 0:00,5,1640,1570,1,-1,The Lexington New York City Autograph Collection,4,21,Sunday,70,4.268292683
1141,101,8/16/2015 0:00,09-09-15 0:00,5,1589,1413,1,-1,The Lexington New York City Autograph Collection,4,24,Wednesday,176,11.07614852
1142,101,8/16/2015 0:00,9/13/2015 0:00,5,1918,1857,1,-1,The Lexington New York City Autograph Collection,4,28,Sunday,61,3.180396246
1143,101,8/16/2015 0:00,9/16/2015 0:00,5,1948,1801,1,-1,The Lexington New York City Autograph Collection,4,31,Wednesday,147,7.546201232
1144,101,8/16/2015 0:00,09-10-15 0:00,5,1845,1775,1,1,Hyatt Times Square New York,4,25,Thursday,70,3.79403794
1145,101,8/16/2015 0:00,8/20/2015 0:00,5,1455,1397,1,167,The Westin New York Grand Central,4,4,Thursday,58,3.986254296
1146,101,8/16/2015 0:00,8/17/2015 0:00,5,1195,975,1,-1,DoubleTree by Hilton Metropolitan - New York City,4,1,Monday,220,18.41004184
1147,101,8/16/2015 0:00,8/19/2015 0:00,5,895,845,1,-1,DoubleTree by Hilton Metropolitan - New York City,4,3,Wednesday,50,5.586592179
1148,101,8/16/2015 0:00,8/25/2015 0:00,5,1095,1035,1,-1,DoubleTree by Hilton Metropolitan - New York City,4,9,Tuesday,60,5.479452055
1149,101,8/16/2015 0:00,8/29/2015 0:00,5,1195,1095,1,-1,DoubleTree by Hilton Metropolitan - New York City,4,13,Saturday,100,8.368200837
1150,101,8/16/2015 0:00,09-09-15 0:00,5,1745,1475,1,-1,DoubleTree by Hilton Metropolitan - New York City,4,24,Wednesday,270,15.47277937
1151,101,8/16/2015 0:00,09-12-15 0:00,5,1895,1795,1,-1,DoubleTree by Hilton Metropolitan - New York City,4,27,Saturday,100,5.277044855
1152,101,8/16/2015 0:00,8/18/2015 0:00,5,1395,1315,1,-1,Hilton Garden Inn Times Square,4,2,Tuesday,80,5.734767025
1153,101,8/16/2015 0:00,8/23/2015 0:00,5,1133,1073,1,-1,Hilton Garden Inn Times Square,4,7,Sunday,60,5.295675199
1154,101,8/16/2015 0:00,8/29/2015 0:00,5,1404,1264,1,-1,Hilton Garden Inn Times Square,4,13,Saturday,140,9.971509972
1155,101,8/16/2015 0:00,8/30/2015 0:00,5,1228,1011,1,-1,Hilton Garden Inn Times Square,4,14,Sunday,217,17.67100977
1156,101,8/16/2015 0:00,09-02-15 0:00,5,1571,1507,1,-1,Hilton Garden Inn Times Square,4,17,Wednesday,64,4.07383832
1157,101,8/16/2015 0:00,09-03-15 0:00,5,1420,1356,1,-1,Hilton Garden Inn Times Square,4,18,Thursday,64,4.507042254
1158,101,8/16/2015 0:00,09-07-15 0:00,5,2193,1573,1,-1,Hilton Garden Inn Times Square,4,22,Monday,620,28.27177383
1159,101,8/16/2015 0:00,9/14/2015 0:00,5,2157,2058,1,-1,Hilton Garden Inn Times Square,4,29,Monday,99,4.589707928
1160,101,8/16/2015 0:00,9/18/2015 0:00,5,2016,1941,1,-1,Hilton Garden Inn Times Square,4,33,Friday,75,3.720238095
1161,101,8/16/2015 0:00,8/26/2015 0:00,5,1056,974,1,28,Hyatt Herald Square New York,4,10,Wednesday,82,7.765151515
1162,101,8/16/2015 0:00,09-09-15 0:00,5,1596,1496,1,20,Hyatt Herald Square New York,4,24,Wednesday,100,6.26566416
1163,101,8/16/2015 0:00,8/19/2015 0:00,5,1370,1163,1,50,Westin New York at Times Square,4,3,Wednesday,207,15.10948905
1164,101,8/16/2015 0:00,8/26/2015 0:00,5,1325,1125,1,61,Westin New York at Times Square,4,10,Wednesday,200,15.09433962
1165,101,8/16/2015 0:00,09-02-15 0:00,5,1940,1778,1,69,Westin New York at Times Square,4,17,Wednesday,162,8.350515464
1166,101,8/16/2015 0:00,09-03-15 0:00,5,1651,1514,1,-1,Hilton Times Square,4,18,Thursday,137,8.298001211
1167,101,8/16/2015 0:00,09-11-15 0:00,5,1973,1854,1,-1,Hilton Times Square,4,26,Friday,119,6.031424227
1168,101,8/16/2015 0:00,9/14/2015 0:00,5,2157,2001,1,-1,Hilton Times Square,4,29,Monday,156,7.232267038
1169,101,8/16/2015 0:00,9/17/2015 0:00,5,1973,1863,1,-1,Hilton Times Square,4,32,Thursday,110,5.575266092
1170,101,8/16/2015 0:00,8/17/2015 0:00,5,1445,1213,1,-1,Hampton Inn Manhattan Times Square Central,4,1,Monday,232,16.05536332
1171,101,8/16/2015 0:00,8/24/2015 0:00,5,1610,1547,1,42,W New York Times Square,5,8,Monday,63,3.913043478
1172,101,8/16/2015 0:00,09-08-15 0:00,5,2330,2237,1,41,W New York Times Square,5,23,Tuesday,93,3.991416309
1173,101,8/16/2015 0:00,8/28/2015 0:00,5,2145,2005,1,-1,Waldorf Astoria New York,5,12,Friday,140,6.526806527
1174,101,8/16/2015 0:00,8/29/2015 0:00,5,2095,1735,1,-1,Waldorf Astoria New York,5,13,Saturday,360,17.18377088
1175,101,8/16/2015 0:00,09-02-15 0:00,5,1745,1505,1,-1,Waldorf Astoria New York,5,17,Wednesday,240,13.75358166
1176,101,8/16/2015 0:00,09-06-15 0:00,5,2535,2345,1,-1,Waldorf Astoria New York,5,21,Sunday,190,7.495069034
1177,101,8/16/2015 0:00,09-11-15 0:00,5,2045,1715,1,-1,Waldorf Astoria New York,5,26,Friday,330,16.13691932
1178,101,8/16/2015 0:00,9/18/2015 0:00,5,2355,2155,1,-1,Waldorf Astoria New York,5,33,Friday,200,8.492569002
1179,101,8/16/2015 0:00,9/19/2015 0:00,5,2315,2135,1,-1,Waldorf Astoria New York,5,34,Saturday,180,7.77537797
1180,101,8/16/2015 0:00,8/20/2015 0:00,5,1316,1252,1,-1,Omni Berkshire Place,5,4,Thursday,64,4.863221884
1181,101,8/16/2015 0:00,8/27/2015 0:00,5,1316,1252,1,-1,Omni Berkshire Place,5,11,Thursday,64,4.863221884
1182,101,8/16/2015 0:00,8/28/2015 0:00,5,1316,1252,1,-1,Omni Berkshire Place,5,12,Friday,64,4.863221884
1183,101,8/16/2015 0:00,8/23/2015 0:00,5,1065,880,1,-1,Hilton Garden Inn New York Manhattan-Midtown East,4,7,Sunday,185,17.37089202
1184,101,8/16/2015 0:00,8/26/2015 0:00,5,1042,900,1,-1,Hilton Garden Inn New York Manhattan-Midtown East,4,10,Wednesday,142,13.62763916
1185,101,8/16/2015 0:00,8/30/2015 0:00,5,1158,1068,1,-1,Hilton Garden Inn New York Manhattan-Midtown East,4,14,Sunday,90,7.772020725
1186,101,8/16/2015 0:00,8/17/2015 0:00,5,1325,1159,1,-1,Holiday Inn Express New York - Manhattan West Side,3,1,Monday,166,12.52830189
1187,101,8/16/2015 0:00,8/30/2015 0:00,5,1278,1224,1,-1,Hampton Inn New York - 35th Street - Empire State Building,3,14,Sunday,54,4.225352113
1188,101,8/16/2015 0:00,8/31/2015 0:00,5,1543,1489,1,-1,Hampton Inn New York - 35th Street - Empire State Building,3,15,Monday,54,3.499675956
1189,101,8/16/2015 0:00,09-01-15 0:00,5,1689,1613,1,-1,Hampton Inn New York - 35th Street - Empire State Building,3,16,Tuesday,76,4.499703967
1190,101,8/16/2015 0:00,09-03-15 0:00,5,1499,1417,1,-1,Hampton Inn New York - 35th Street - Empire State Building,3,18,Thursday,82,5.470313542
1191,101,8/16/2015 0:00,9/19/2015 0:00,5,1755,1671,1,-1,Hampton Inn New York - 35th Street - Empire State Building,3,34,Saturday,84,4.786324786
1192,101,8/16/2015 0:00,8/17/2015 0:00,5,1509,1369,1,-1,Dumont NYC-an Affinia hotel,4,1,Monday,140,9.277667329
1193,101,8/16/2015 0:00,8/17/2015 0:00,5,1422,1359,1,-1,InterContinental - New York Times Square,5,1,Monday,63,4.430379747
1194,101,8/16/2015 0:00,8/27/2015 0:00,5,1465,1365,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,11,Thursday,100,6.825938567
1195,101,8/16/2015 0:00,8/28/2015 0:00,5,1695,1525,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,12,Friday,170,10.02949853
1196,101,8/16/2015 0:00,8/29/2015 0:00,5,1595,1475,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,13,Saturday,120,7.523510972
1197,101,8/16/2015 0:00,8/30/2015 0:00,5,1395,1275,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,14,Sunday,120,8.602150538
1198,101,8/16/2015 0:00,9/14/2015 0:00,5,2145,2065,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,29,Monday,80,3.72960373
1199,101,8/16/2015 0:00,9/16/2015 0:00,5,1895,1745,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,31,Wednesday,150,7.915567282
1200,101,8/16/2015 0:00,9/18/2015 0:00,5,2145,2065,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,33,Friday,80,3.72960373
1201,101,8/16/2015 0:00,9/19/2015 0:00,5,2145,2025,1,-1,Homewood Suites by Hilton NY Midtown Manhattan Times Square,3,34,Saturday,120,5.594405594
1202,101,8/16/2015 0:00,9/15/2015 0:00,5,2478,2416,1,47,Park Lane Hotel,4,30,Tuesday,62,2.502017756
1203,101,8/16/2015 0:00,8/21/2015 0:00,5,1245,1185,1,-1,Hilton Garden Inn New York Midtown Park Ave,4,5,Friday,60,4.819277108
1204,101,8/16/2015 0:00,8/26/2015 0:00,5,1155,991,1,-1,Hilton Garden Inn New York Midtown Park Ave,4,10,Wednesday,164,14.1991342
1205,101,8/16/2015 0:00,8/28/2015 0:00,5,1295,1212,1,-1,Hilton Garden Inn New York Midtown Park Ave,4,12,Friday,83,6.409266409
1206,101,8/16/2015 0:00,8/29/2015 0:00,5,1303,1023,1,-1,Hilton Garden Inn New York Midtown Park Ave,4,13,Saturday,280,21.48887183
1207,101,8/16/2015 0:00,9/16/2015 0:00,5,2345,1985,1,-1,Hilton Garden Inn New York Midtown Park Ave,4,31,Wednesday,360,15.35181237
1208,101,8/16/2015 0:00,8/22/2015 0:00,5,1297,1111,1,-1,Hilton Garden Inn New York Central Park South-Midtown West,4,6,Saturday,186,14.34078643
1209,101,8/16/2015 0:00,8/23/2015 0:00,5,1111,918,1,-1,Hilton Garden Inn New York Central Park South-Midtown West,4,7,Sunday,193,17.37173717
1210,101,8/16/2015 0:00,8/30/2015 0:00,5,1111,936,1,-1,Hilton Garden Inn New York Central Park South-Midtown West,4,14,Sunday,175,15.75157516
1211,101,8/16/2015 0:00,09-09-15 0:00,5,2179,1891,1,-1,Hilton Garden Inn New York Central Park South-Midtown West,4,24,Wednesday,288,13.21707205
1212,101,8/16/2015 0:00,09-12-15 0:00,5,1762,1623,1,-1,Hilton Garden Inn New York Central Park South-Midtown West,4,27,Saturday,139,7.88876277
1213,101,8/16/2015 0:00,8/29/2015 0:00,5,1138,1051,1,-1,Hampton Inn Manhattan-Seaport-Financial District,3,13,Saturday,87,7.644991213
1214,101,8/16/2015 0:00,09-10-15 0:00,5,1651,1470,1,-1,DoubleTree by Hilton Hotel New York - Times Square South,4,25,Thursday,181,10.9630527
1215,101,8/16/2015 0:00,8/17/2015 0:00,5,1035,912,1,-1,Holiday Inn Manhattan-Financial District,4,1,Monday,123,11.88405797
1216,101,8/16/2015 0:00,8/19/2015 0:00,5,1325,1202,1,-1,Hilton Garden Inn New York-Times Square Central,4,3,Wednesday,123,9.283018868
1217,101,8/16/2015 0:00,8/30/2015 0:00,5,1372,1246,1,-1,Hilton Garden Inn New York-Times Square Central,4,14,Sunday,126,9.183673469
1218,101,8/16/2015 0:00,09-03-15 0:00,5,1464,1312,1,-1,Hilton Garden Inn New York-Times Square Central,4,18,Thursday,152,10.38251366
1219,101,8/16/2015 0:00,09-04-15 0:00,5,1471,1390,1,-1,Hilton Garden Inn New York-Times Square Central,4,19,Friday,81,5.506458192
1220,101,8/16/2015 0:00,09-10-15 0:00,5,1909,1464,1,-1,Hilton Garden Inn New York-Times Square Central,4,25,Thursday,445,23.31063384
1221,101,8/16/2015 0:00,9/17/2015 0:00,5,2066,1930,1,-1,Hilton Garden Inn New York-Times Square Central,4,32,Thursday,136,6.582768635
1222,101,8/16/2015 0:00,8/20/2015 0:00,5,1156,1092,1,21,Gild Hall A Thompson Hotel,5,4,Thursday,64,5.53633218
1223,101,8/16/2015 0:00,8/27/2015 0:00,5,1156,1092,1,42,Gild Hall A Thompson Hotel,5,11,Thursday,64,5.53633218
1224,101,8/16/2015 0:00,09-02-15 0:00,5,1476,1412,1,51,Gild Hall A Thompson Hotel,5,17,Wednesday,64,4.33604336
1225,101,8/16/2015 0:00,09-07-15 0:00,5,2316,1452,1,8,Gild Hall A Thompson Hotel,5,22,Monday,864,37.30569948
1226,101,8/16/2015 0:00,09-08-15 0:00,5,1556,1492,1,8,Gild Hall A Thompson Hotel,5,23,Tuesday,64,4.11311054
1227,101,8/16/2015 0:00,09-09-15 0:00,5,1476,1396,1,8,Gild Hall A Thompson Hotel,5,24,Wednesday,80,5.420054201
1228,101,8/16/2015 0:00,9/15/2015 0:00,5,2116,1876,1,4,Gild Hall A Thompson Hotel,5,30,Tuesday,240,11.34215501
1229,101,8/16/2015 0:00,8/18/2015 0:00,5,1215,1115,1,-1,Hampton Inn Manhattan Downtown-Financial District,3,2,Tuesday,100,8.230452675
1230,101,8/16/2015 0:00,8/26/2015 0:00,5,1116,1041,1,-1,Hampton Inn Manhattan Downtown-Financial District,3,10,Wednesday,75,6.720430108
1231,101,8/16/2015 0:00,9/17/2015 0:00,5,1688,1327,1,-1,Hampton Inn Manhattan Downtown-Financial District,3,32,Thursday,361,21.38625592
1232,101,8/16/2015 0:00,9/18/2015 0:00,5,1580,1516,1,-1,Hampton Inn Manhattan Downtown-Financial District,3,33,Friday,64,4.050632911
1233,101,8/16/2015 0:00,8/19/2015 0:00,5,2527,2366,1,-1,Langham Place New York Fifth Avenue,5,3,Wednesday,161,6.371191136
1234,101,8/16/2015 0:00,8/27/2015 0:00,5,1995,1725,1,-1,Langham Place New York Fifth Avenue,5,11,Thursday,270,13.53383459
1235,101,8/16/2015 0:00,09-12-15 0:00,5,4253,3803,1,-1,Langham Place New York Fifth Avenue,5,27,Saturday,450,10.58076652
1236,101,8/16/2015 0:00,9/19/2015 0:00,5,4229,3634,1,-1,Langham Place New York Fifth Avenue,5,34,Saturday,595,14.06951998
1237,101,8/16/2015 0:00,09-01-15 0:00,5,2094,2033,1,5,The High Line Hotel,4,16,Tuesday,61,2.913085005
1238,101,8/16/2015 0:00,09-02-15 0:00,5,2085,1983,1,5,The High Line Hotel,4,17,Wednesday,102,4.892086331
1239,101,8/16/2015 0:00,09-03-15 0:00,5,2085,1983,1,5,The High Line Hotel,4,18,Thursday,102,4.892086331
1240,101,8/16/2015 0:00,09-04-15 0:00,5,2155,2053,1,5,The High Line Hotel,4,19,Friday,102,4.733178654
1241,101,8/16/2015 0:00,9/18/2015 0:00,5,1866,1813,1,97,The Shoreham Hotel,4,33,Friday,53,2.840300107
1242,101,8/16/2015 0:00,9/19/2015 0:00,5,1965,1903,1,97,The Shoreham Hotel,4,34,Saturday,62,3.155216285
1243,101,8/16/2015 0:00,8/17/2015 0:00,5,1499,1374,1,-1,Holiday Inn NYC - Lower East Side,4,1,Monday,125,8.338892595
1244,101,8/16/2015 0:00,8/22/2015 0:00,5,1058,995,1,3,TRYP By Wyndham Times Square South,5,6,Saturday,63,5.95463138
1245,101,8/16/2015 0:00,8/24/2015 0:00,5,1175,1015,1,3,TRYP By Wyndham Times Square South,5,8,Monday,160,13.61702128
1246,101,8/16/2015 0:00,8/25/2015 0:00,5,1193,1138,1,3,TRYP By Wyndham Times Square South,5,9,Tuesday,55,4.61022632
1247,101,8/16/2015 0:00,9/16/2015 0:00,5,2675,2471,1,3,SIXTY SoHo,5,31,Wednesday,204,7.626168224
1248,101,8/16/2015 0:00,9/18/2015 0:00,5,1975,1885,1,1,Andaz Wall Street - a concept by Hyatt,4,33,Friday,90,4.556962025
1249,101,8/16/2015 0:00,8/26/2015 0:00,5,1925,1705,1,6,Smyth A Thompson Hotel,5,10,Wednesday,220,11.42857143
1250,101,8/16/2015 0:00,8/27/2015 0:00,5,1725,1625,1,10,Smyth A Thompson Hotel,5,11,Thursday,100,5.797101449
1251,101,8/16/2015 0:00,8/29/2015 0:00,5,1625,1545,1,10,Smyth A Thompson Hotel,5,13,Saturday,80,4.923076923
1252,101,8/16/2015 0:00,09-01-15 0:00,5,1925,1785,1,2,Smyth A Thompson Hotel,5,16,Tuesday,140,7.272727273
1253,101,8/16/2015 0:00,09-05-15 0:00,5,2485,2285,1,7,Smyth A Thompson Hotel,5,20,Saturday,200,8.048289738
1254,101,8/16/2015 0:00,09-07-15 0:00,5,2745,2505,1,14,Smyth A Thompson Hotel,5,22,Monday,240,8.743169399
1255,101,8/16/2015 0:00,09-09-15 0:00,5,2825,2565,1,14,Smyth A Thompson Hotel,5,24,Wednesday,260,9.203539823
1256,101,8/16/2015 0:00,09-02-15 0:00,5,1580,1494,1,-1,Residence Inn by Marriott New York Manhattan Midtown East,4,17,Wednesday,86,5.443037975
1257,101,8/16/2015 0:00,8/18/2015 0:00,5,1170,1079,1,6,Magnuson Convention Center Hotel,2,2,Tuesday,91,7.777777778
1258,101,8/16/2015 0:00,8/22/2015 0:00,5,880,813,1,14,Magnuson Convention Center Hotel,2,6,Saturday,67,7.613636364
1259,101,8/16/2015 0:00,8/25/2015 0:00,5,925,850,1,14,Magnuson Convention Center Hotel,2,9,Tuesday,75,8.108108108
1260,101,8/16/2015 0:00,8/27/2015 0:00,5,805,741,1,1,Magnuson Convention Center Hotel,2,11,Thursday,64,7.950310559
1261,101,8/16/2015 0:00,8/28/2015 0:00,5,850,782,1,2,Magnuson Convention Center Hotel,2,12,Friday,68,8
1262,101,8/16/2015 0:00,8/29/2015 0:00,5,895,825,1,6,Magnuson Convention Center Hotel,2,13,Saturday,70,7.82122905
1263,101,8/16/2015 0:00,8/30/2015 0:00,5,935,853,1,1,Magnuson Convention Center Hotel,2,14,Sunday,82,8.770053476
1264,101,8/16/2015 0:00,8/31/2015 0:00,5,1065,973,1,1,Magnuson Convention Center Hotel,2,15,Monday,92,8.638497653
1265,101,8/16/2015 0:00,09-03-15 0:00,5,1125,1036,1,1,Magnuson Convention Center Hotel,2,18,Thursday,89,7.911111111
1266,101,8/16/2015 0:00,09-05-15 0:00,5,1165,1078,1,1,Magnuson Convention Center Hotel,2,20,Saturday,87,7.467811159
1267,101,8/16/2015 0:00,9/13/2015 0:00,5,1375,1258,1,7,Magnuson Convention Center Hotel,2,28,Sunday,117,8.509090909
1268,101,8/16/2015 0:00,8/30/2015 0:00,5,1576,1377,1,1,United Nations Apartment Hotel,3,14,Sunday,199,12.62690355
1269,101,8/16/2015 0:00,9/13/2015 0:00,5,990,928,1,-1,Hampton Inn New York - LaGuardia Airport,3,28,Sunday,62,6.262626263
1270,101,8/16/2015 0:00,9/15/2015 0:00,5,1125,1065,1,-1,Hampton Inn New York - LaGuardia Airport,3,30,Tuesday,60,5.333333333
1271,101,8/16/2015 0:00,09-07-15 0:00,5,2655,2323,1,-1,Hilton Club New York,4,22,Monday,332,12.5047081
1272,101,8/16/2015 0:00,8/17/2015 0:00,5,658,614,1,-1,Holiday Inn Express Kennedy Airport,3,1,Monday,44,6.686930091
1273,101,8/16/2015 0:00,8/28/2015 0:00,5,740,662,1,1,Ramada Long Island City,2,12,Friday,78,10.54054054
1274,101,8/16/2015 0:00,8/21/2015 0:00,5,898,818,1,-1,Holiday Inn - Long Island City - Manhattan View,3,5,Friday,80,8.908685969
1275,101,8/16/2015 0:00,8/20/2015 0:00,5,1040,981,1,-1,Hilton Garden Inn New York West 35th Street,3,4,Thursday,59,5.673076923
1276,101,8/16/2015 0:00,8/25/2015 0:00,5,1211,1132,1,-1,Hilton Garden Inn New York West 35th Street,3,9,Tuesday,79,6.523534269
1277,101,8/16/2015 0:00,09-09-15 0:00,5,1580,1480,1,-1,Hilton Garden Inn New York West 35th Street,3,24,Wednesday,100,6.329113924
1278,101,8/16/2015 0:00,09-11-15 0:00,5,1756,1670,1,-1,Hilton Garden Inn New York West 35th Street,3,26,Friday,86,4.897494305
1279,101,8/16/2015 0:00,9/14/2015 0:00,5,1952,1889,1,-1,Hilton Garden Inn New York West 35th Street,3,29,Monday,63,3.227459016
1280,101,8/16/2015 0:00,9/18/2015 0:00,5,1756,1687,1,-1,Hilton Garden Inn New York West 35th Street,3,33,Friday,69,3.929384966
1281,101,8/16/2015 0:00,8/26/2015 0:00,5,1042,965,1,-1,Hampton Inn Manhattan Times Square South,3,10,Wednesday,77,7.389635317
1282,101,8/16/2015 0:00,9/18/2015 0:00,5,1720,1593,1,-1,Hampton Inn Manhattan Times Square South,3,33,Friday,127,7.38372093
1283,101,8/16/2015 0:00,8/17/2015 0:00,5,1368,1296,1,-1,DoubleTree by Hilton New York City - Chelsea,4,1,Monday,72,5.263157895
1284,101,8/16/2015 0:00,8/31/2015 0:00,5,1430,1317,1,3,Hotel Wales,4,15,Monday,113,7.902097902
1285,101,8/16/2015 0:00,8/17/2015 0:00,5,1170,1056,1,-1,Hilton Garden Inn New York Manhattan-Chelsea,4,1,Monday,114,9.743589744
1286,101,8/16/2015 0:00,8/19/2015 0:00,5,1029,975,1,-1,Hilton Garden Inn New York Manhattan-Chelsea,4,3,Wednesday,54,5.247813411
